date,cash_d,stock_d,etf_d,eq_d
2024-01-11,-555795.5505978498,0.0,436100.1000000001,-119695.45059784967
2024-01-12,-883768.2864886497,0.0,761782.4,-121985.88648864953
2024-01-15,-895802.9040886498,0.0,777571.2,-118231.70408864971
2024-01-16,-895802.9040886498,0.0,773740.8000000002,-122062.10408864962
2024-01-17,-697238.1708853499,0.0,572804.0000000001,-124434.17088534962
2024-01-18,-697238.1708853499,0.0,573160.0,-124078.17088535009
2024-01-19,-697238.1708853499,0.0,578856.0,-118382.17088534962
2024-01-22,-697238.1708853499,0.0,588112.0000000001,-109126.17088534962
2024-01-23,-697238.1708853499,0.0,589536.0,-107702.17088534962
2024-01-24,-697238.1708853499,0.0,595943.9999999999,-101294.17088535009
2024-01-25,-697238.1708853499,0.0,593095.9999999999,-104142.17088534962
2024-01-26,-697238.1708853499,0.0,588823.9999999999,-108414.17088535009
2024-01-29,-697238.1708853499,0.0,591316.0000000001,-105922.17088534962
2024-01-30,-697238.1708853499,0.0,598436.0000000001,-98802.17088534962
2024-01-31,-705453.9734853499,0.0,604146.6,-101307.37348535005
2024-02-01,-705453.9734853499,0.0,599094.0,-106359.97348534968
2024-02-02,-199941.94626514992,0.0,104318.3999999999,-95623.54626515042
2024-02-05,-1226.801274199941,0.0,-93394.5,-94621.30127419997
2024-02-06,-44.56243579995862,0.0,-94581.0,-94625.56243579974
2024-02-07,-44.56243579995862,0.0,-94915.79999999993,-94960.36243580002
2024-02-08,-44.56243579995862,0.0,-97370.99999999988,-97415.56243579974
2024-02-19,-44.56243579995862,0.0,-96924.59999999998,-96969.16243579984
2024-02-20,-44.56243579995862,0.0,-96589.80000000005,-96634.36243580002
2024-02-21,-44.56243579995862,0.0,-95808.59999999998,-95853.16243579984
2024-02-22,-44.56243579995862,0.0,-97147.80000000005,-97192.36243580002
2024-02-23,-44.56243579995862,0.0,-98542.79999999993,-98587.36243580002
2024-02-26,-44.562435799860395,0.0,-97929.00000000012,-97973.56243579974
2024-02-27,-664771.5996600498,0.0,565633.2,-99138.39966004994
2024-02-28,-1065734.0770255,0.0,973161.3999999999,-92572.67702549975
2024-02-29,-1065734.0770255,0.0,967157.5999999999,-98576.47702550003
2024-03-01,-1065734.0770255,0.0,972069.8,-93664.27702549985
2024-03-04,-1065734.0770254997,0.0,979165.2,-86568.87702549994
2024-03-05,-1065734.0770254997,0.0,976436.2,-89297.87702549994
2024-03-06,-1517247.0762627998,0.0,1423019.0,-94228.07626279956
2024-03-07,-1517247.0762627998,0.0,1419024.0,-98223.07626279956
2024-03-08,-1517247.0762627998,0.0,1438200.0,-79047.07626279956
2024-03-11,-1517247.0762627998,0.0,1433406.0,-83841.07626279956
2024-03-12,-1517247.0762627998,0.0,1428612.0000000002,-88635.07626279909
2024-03-13,-1517247.0762627998,0.0,1424616.9999999998,-92630.07626279956
2024-03-14,-1517247.0762627998,0.0,1425416.0,-91831.07626279956
2024-03-15,-1517247.0762627998,0.0,1418225.0,-99022.07626279956
2024-03-18,-1517247.0762627998,0.0,1423019.0,-94228.07626279956
2024-03-19,-1517247.0762627998,0.0,1417426.0,-99821.07626279956
2024-03-20,-1517247.0762627998,0.0,1430210.0,-87037.07626279956
2024-03-21,-1517247.0762627998,0.0,1458973.9999999998,-58273.07626279956
2024-03-22,-1517247.0762627998,0.0,1467762.9999999998,-49484.07626280002
2024-03-25,-1318811.6985448997,0.0,1260892.5,-57919.19854489947
2024-03-26,-1318811.6985448997,0.0,1265728.8,-53082.898544899654
2024-03-27,-1318811.6985448997,0.0,1274019.6,-44792.09854489984
2024-03-28,-1119901.3352932998,-205254.0,1290601.2,-34554.1352932998
2024-03-29,-1119901.3352932998,-200550.0,1282310.4000000001,-38140.93529329961
2024-04-01,-921193.2266142198,-404238.0,1277474.1,-47957.126614219975
2024-04-02,-921193.2266142198,-388064.0,1272637.8,-36619.42661421979
2024-04-03,-724682.8842058398,-580310.0,1245001.8,-59991.08420583978
2024-04-08,-724682.8842058398,-569080.0,1248456.3,-45306.58420583978
2024-04-09,-724679.9725361348,-363464.0,1085261.8,-2882.17253613472
2024-04-10,-724679.9725361348,-330553.0,1083466.0,28233.027463865
2024-04-11,-14.40364459482953,-156670.0,182018.3999999999,25333.996355405077
2024-04-12,-14.40364459482953,-158252.0,183443.6000000001,25177.196355405264
2024-04-15,147.08580762020028,29633.0,16581.90000000014,46361.985807620455
2024-04-16,147.08580762020028,40638.0,16191.299999999814,56976.38580762036
2024-04-17,147.08580762020028,4710.0,16126.199999999953,20983.285807620734
2024-04-18,147.08580762020028,40414.0,16089.0,56650.08580762055
2024-04-19,147.08580762020028,68355.0,15893.699999999953,84395.78580762027
2024-04-22,147.08580762020028,109750.0,15958.800000000047,125855.88580762036
2024-04-23,147.08580762020028,119788.0,16070.399999999907,136005.48580762045
2024-04-24,147.08580762020028,89198.0,16423.800000000047,105768.88580762036
2024-04-25,147.08580762020028,79309.0,16172.699999999953,95628.78580762027
2024-04-26,512843.5401436202,-463010.0,16237.800000000047,66071.3401436205
2024-04-29,732192.0381622702,-460175.0,-202762.3999999999,69254.63816227019
2024-04-30,732192.0381622702,-446812.0,-203224.80000000005,82155.23816226982
2024-05-06,732192.0381622702,-442241.0,-203340.3999999999,86610.63816227019
2024-05-07,533106.4543651702,-247077.0,-205421.19999999995,80608.25436517037
2024-05-08,533106.4543651702,-227650.0,-206230.40000000014,99226.05436517019
2024-05-09,-13.947123504593037,-233370.0,326802.30000000005,93418.35287649557
2024-05-10,-13.947123504593037,-219498.0,330476.30000000005,110964.35287649557
2024-05-13,-13.947123504593037,-211769.0,331945.8999999999,120162.95287649566
2024-05-14,-13.947123504593037,-233951.0,331945.8999999999,97980.95287649566
2024-05-15,-13.947123504593037,-256393.0,335436.19999999995,79029.25287649548
2024-05-16,-13.947123504593037,-248724.0,339845.0,91107.05287649529
2024-05-17,-13.947123504593037,-245882.0,338742.7999999998,92846.85287649557
2024-05-20,-449645.4812215145,4011.0,512419.6000000001,66785.11877848534
2024-05-21,-59.58834038962959,9086.0,63674.5,72700.91165960999
2024-05-22,-59.58834038962959,10773.0,63986.80000000028,74700.21165961027
2024-05-23,-59.58834038962959,15050.0,64160.30000000028,79150.71165961027
2024-05-24,-52.23334038962912,13860.0,67629.59999999963,81437.36665961007
2024-05-27,123.63928553036112,-191069.0,267764.0,76818.63928552996
2024-05-28,123.63928553036112,-189204.0,268348.0,79267.63928553043
2024-05-29,-59.6313853446336,-186335.0,267216.8999999999,80822.26861465536
2024-05-30,-59.6313853446336,-183784.0,263856.6000000001,80012.96861465555
2024-05-31,-59.6313853446336,-184423.0,264002.7000000002,79520.0686146561
2024-06-03,-59.6313853446336,-187204.0,268093.5,80829.86861465545
2024-06-04,-59.6313853446336,-182564.0,268531.80000000005,85908.16861465527
2024-06-05,-59.6313853446336,-179288.0,269846.7000000002,90499.0686146561
2024-06-06,-1209.656785344634,-184753.0,273270.69999999995,87308.04321465502
2024-06-07,-370.19593784464996,27023.0,73209.79999999981,99862.60406215535
2024-06-11,-370.19593784464996,16480.0,73482.1000000001,89591.90406215517
2024-06-12,-370.19593784464996,16044.0,73598.79999999981,89272.60406215535
2024-06-13,-370.19593784464996,10810.999999999884,74260.1000000001,84700.90406215517
2024-06-14,-370.19593784464996,2842.0,74026.69999999995,76498.50406215526
2024-06-17,-370.19593784464996,19884.0,73637.69999999995,93151.50406215526
2024-06-18,14320.932775795343,0.0,73987.79999999981,88308.73277579527
2024-06-19,14320.932775795343,0.0,74065.59999999986,88386.53277579509
2024-06-20,14320.932775795343,0.0,74726.90000000014,89047.83277579537
2024-06-21,-601799.4098119546,0.0,689805.6000000001,88006.19018804561
2024-06-24,-601799.4098119546,0.0,688364.0,86564.59018804505
2024-06-25,-200064.96850375464,0.0,286050.0,85985.03149624495
2024-06-26,-1401.5587757546455,0.0,89691.19999999972,88289.64122424554
2024-06-27,-1401.5587757546455,0.0,90387.20000000019,88985.64122424554
2024-06-28,-20.13380582962418,0.0,90074.70000000019,90054.56619417062
2024-07-01,-20.13380582962418,0.0,89891.8999999999,89871.76619417034
2024-07-02,-20.13380582962418,0.0,90074.70000000019,90054.56619417062
2024-07-03,-20.13380582962418,0.0,91354.30000000028,91334.16619417071
2024-07-04,-20.13380582962418,0.0,90348.8999999999,90328.76619417034
2024-07-05,-20.13380582962418,0.0,91080.1000000001,91059.96619417053
2024-07-08,-20.13380582962418,0.0,91354.30000000028,91334.16619417071
2024-07-09,179.71611919536372,0.0,91017.6000000001,91197.31611919543
2024-07-10,179.71611919536372,0.0,90516.0,90695.71611919533
2024-07-11,179.71611919536372,0.0,91382.3999999999,91562.11611919524
2024-07-12,179.71611919536372,0.0,90014.3999999999,90194.11611919524
2024-07-15,-18.33605537962285,0.0,92496.80000000005,92478.46394462045
2024-07-16,-18.33605537962285,0.0,92679.6000000001,92661.26394462073
2024-07-17,-18.33605537962285,0.0,93822.1000000001,93803.76394462073
2024-07-18,-18.33605537962285,0.0,92633.8999999999,92615.56394462008
2024-07-19,-18.33605537962285,0.0,90440.29999999981,90421.96394461999
2024-07-22,-18.33605537962285,0.0,89389.19999999995,89370.8639446199
2024-07-23,-18.33605537962285,0.0,90623.09999999986,90604.76394462027
2024-07-24,-18.33605537962285,0.0,89937.6000000001,89919.26394462027
2024-07-25,-18.33605537962285,0.0,87332.69999999995,87314.3639446199
2024-07-26,-18.336055379593745,0.0,88063.8999999999,88045.56394462008
2024-07-29,-18.336055379593745,0.0,90120.3999999999,90102.06394462008
2024-07-30,206838.5638442704,0.0,-116935.19999999995,89903.36384427082
2024-07-31,-102.64132642951881,0.0,90582.0,90479.35867357021
2024-08-01,-102.64132642951881,0.0,91698.0,91595.35867357068
2024-08-02,-102.64132642951881,0.0,88908.0,88805.35867357068
2024-08-05,-102.64132642951881,0.0,83002.5,82899.85867357021
2024-08-06,-102.64132642951881,0.0,83886.0,83783.35867357021
2024-08-07,-102.64132642951881,0.0,84211.5,84108.85867357068
2024-08-08,-102.64132642951881,0.0,83653.5,83550.85867357021
2024-08-09,80.72921947043505,0.0,85144.0,85224.72921947064
2024-08-12,80.72921947043505,0.0,86304.0,86384.72921947064
2024-08-13,80.72921947043505,0.0,87556.80000000005,87637.52921946999
2024-08-14,80.72921947043505,0.0,89180.79999999981,89261.52921946999
2024-08-15,-114.26558052956352,0.0,90582.0,90467.73441947065
2024-08-16,-114.26558052956352,0.0,91837.5,91723.23441947065
2024-08-19,-114.26558052955079,0.0,90303.0,90188.73441947065
2024-08-20,-114.26558052955079,0.0,91419.0,91304.73441947065
2024-08-21,-114.26558052955079,0.0,91465.5,91351.23441947019
2024-08-22,-114.26558052955079,0.0,91651.5,91537.23441947065
2024-08-23,-114.26558052955079,0.0,91326.0,91211.73441947065
2024-08-26,-114.26558052955079,0.0,91977.0,91862.73441947065
2024-08-27,-114.26558052955079,0.0,91977.0,91862.73441947065
2024-08-28,-114.26558052955079,0.0,92860.5,92746.23441947065
2024-08-29,-114.26558052955079,0.0,91791.0,91676.73441947065
2024-08-30,-114.26558052955079,0.0,91977.0,91862.73441947065
2024-09-02,-114.26558052955079,0.0,92953.5,92839.23441947065
2024-09-03,-114.26558052955079,0.0,92907.0,92792.73441947065
2024-09-04,-114.26558052955079,0.0,89233.5,89119.23441947065
2024-09-05,-114.26558052955079,0.0,89698.5,89584.23441947065
2024-09-06,-114.26558052955079,0.0,89233.50000000023,89119.23441947065
2024-09-09,-114.26558052955079,0.0,88582.5,88468.23441947019
2024-09-10,77.49446747041657,0.0,87928.0,88005.4944674708
2024-09-11,77.49446747041657,0.0,88113.6000000001,88191.09446747042
2024-09-12,77.49446747041657,0.0,89598.40000000002,89675.89446747024
2024-09-13,77.49446747041657,0.0,90062.40000000002,90139.89446747024
2024-09-18,77.49446747041657,0.0,89969.59999999998,90047.09446747042
2024-09-19,77.49446747041657,0.0,91176.0,91253.4944674708
2024-09-20,77.49446747044567,0.0,91408.0,91485.4944674708
2024-09-23,77.49446747032925,0.0,91593.6000000001,91671.09446747042
2024-09-24,77.49446747032925,0.0,90944.0,91021.49446747033
2024-09-25,77.49446747032925,0.0,90248.0,90325.49446747033
2024-09-26,77.49446747032925,0.0,90387.19999999995,90464.69446747052
2024-09-27,77.49446747032925,0.0,89041.59999999998,89119.09446747042
2024-09-30,77.49446747032925,0.0,88531.19999999995,88608.69446747052
2024-10-08,77.49446747032925,0.0,87835.19999999995,87912.69446747052
2024-10-09,77.49446747032925,0.0,89320.0,89397.49446747033
2024-10-10,77.49446747032925,0.0,90758.40000000002,90835.89446747024
2024-10-11,77.49446747032925,0.0,91268.80000000005,91346.29446747014
2024-10-14,77.49446747032925,0.0,92243.19999999995,92320.69446747052
2024-10-15,77.49446747032925,0.0,94980.79999999993,95058.29446747014
2024-10-16,77.49446747032925,0.0,93913.6000000001,93991.09446747042
2024-10-17,77.49446747032925,0.0,94888.0,94965.49446747033
2024-10-18,77.49446747032925,0.0,94052.79999999993,94130.29446747014
2024-10-21,77.49446747032925,0.0,93635.19999999995,93712.69446747052
2024-10-22,77.49446747032925,0.0,93078.40000000002,93155.89446747024
2024-10-23,77.49446747032925,0.0,92753.59999999998,92831.09446747042
2024-10-24,77.49446747032925,0.0,92382.40000000002,92459.8944674707
2024-10-25,77.49446747032925,0.0,92382.40000000002,92459.8944674707
2024-10-28,77.49446747032925,0.0,93356.80000000005,93434.29446747014
2024-10-29,77.49446747032925,0.0,93032.0,93109.49446747033
2024-10-30,77.49446747032925,0.0,93728.0,93805.49446747033
2024-10-31,77.49446747032925,0.0,92614.3999999999,92691.89446747024
2024-11-01,77.49446747032925,0.0,91454.40000000002,91531.8944674707
2024-11-04,77.49446747032925,0.0,91083.19999999995,91160.69446747052
2024-11-05,77.49446747032925,0.0,90990.40000000002,91067.8944674707
2024-11-06,77.49446747032925,0.0,94145.59999999998,94223.09446746996
2024-11-07,77.49446747032925,0.0,94888.0,94965.49446747033
2024-11-08,77.49446747032925,0.0,95723.20000000007,95800.69446747052
2024-11-11,77.49446747032925,0.0,96929.59999999998,97007.09446746996
2024-11-12,77.49446747032925,0.0,98043.19999999995,98120.69446747052
2024-11-13,77.49446747032925,0.0,97208.0,97285.49446747033
2024-11-14,77.49446747032925,0.0,98460.79999999993,98538.29446747014
2024-11-15,77.49446747032925,0.0,96883.19999999995,96960.69446747052
2024-11-18,77.49446747032925,0.0,97532.79999999993,97610.29446747014
2024-11-19,77.49446747032925,0.0,97718.40000000002,97795.89446747024
2024-11-20,77.49446747032925,0.0,97996.79999999993,98074.29446747014
2024-11-21,77.49446747032925,0.0,97764.80000000005,97842.29446747014
2024-11-22,77.49446747032925,0.0,98739.20000000007,98816.69446747052
2024-11-25,77.49446747032925,0.0,101012.80000000005,101090.29446747014
2024-11-26,77.49446747032925,0.0,101198.40000000002,101275.8944674707
2024-11-27,77.49446747032925,0.0,101152.00000000012,101229.49446747033
2024-11-28,197317.7556053903,-192090.00000000006,101059.19999999995,106286.95560539048
2024-11-29,-711.4986174097285,3511.0,101244.80000000005,104044.30138259009
2024-12-02,-711.4986174097285,3616.0,102033.59999999998,104938.10138259036
2024-12-03,-711.4986174097285,3485.0,102868.80000000005,105642.30138259009
2024-12-04,-711.4986174097285,3471.0,102868.80000000005,105628.30138259009
2024-12-05,-711.4986174097285,3489.0,103611.20000000007,106388.70138259046
2024-12-06,-711.4986174097285,3489.0,103379.20000000007,106156.70138259046
2024-12-09,-711.4986174097285,3504.0,103332.79999999993,106125.30138259009
2024-12-10,-711.4986174097285,3653.0,102404.79999999993,105346.30138259009
2024-12-11,-711.4986174097285,3964.0,103332.79999999993,106585.30138259009
2024-12-12,-711.4986174097285,3930.0,103564.80000000005,106783.30138259009
2024-12-13,-711.4986174097285,3846.0,104121.59999999998,107256.10138259036
2024-12-16,-711.4986174097285,3689.0,105513.6000000001,108491.10138259083
2024-12-17,-711.4986174097285,3712.0,104585.6000000001,107586.1013825899
2024-12-18,-711.4986174097285,3800.0,103425.59999999998,106514.1013825899
2024-12-19,-711.4986174097285,3785.0,100084.80000000005,103158.30138259009
2024-12-20,-711.4986174097285,3715.0,99481.59999999998,102485.1013825899
2024-12-23,-711.4986174097285,3758.0,101801.59999999998,104848.1013825899
2024-12-24,-711.4986174097285,3866.0,101430.40000000002,104584.90138259064
2024-12-25,-711.4986174097285,3841.0,101940.80000000005,105070.30138259009
2024-12-26,-711.4986174097285,3897.0,102080.0,105265.50138259027
2024-12-27,-711.4986174097285,3946.0,101662.40000000002,104896.90138259064
2024-12-30,103506.10601603007,0.0,0.0,103506.10601603007
