round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
75,000625.SZ,,2024-05-07,2024-07-10,TAKE_PROFIT_DYN,2,28300,5044.486287060019,1.27,45
76,600519.SH,,2024-07-09,2024-07-19,TAKE_PROFIT_DYN,1,100,9540.661470120045,6.71,8
77,300059.SZ,,2024-07-01,2024-07-31,TAKE_PROFIT_DYN,2,38400,13402.831036320073,3.36,22
78,002594.SZ,,2024-08-05,2024-08-30,TAKE_PROFIT_DYN,2,1600,21553.17208704003,5.85,19
79,601919.SH,,2024-07-15,2024-09-20,TAKE_PROFIT_DYN,4,64400,32409.470487240003,4.07,47
80,601899.SH,,2024-07-24,2024-09-25,TAKE_PROFIT_DYN,4,52400,87053.82912468014,10.91,43
81,688256.SH,,2024-09-06,2024-09-30,TAKE_PROFIT_DYN,2,1800,82236.03443154006,21.64,14
82,600150.SH,,2024-09-23,2024-12-17,TAKE_PROFIT_DYN,2,11500,24287.157407700026,6.17,56
83,600418.SH,,2024-11-28,2025-01-22,TAKE_PROFIT_DYN,1,5700,36902.100323879975,18.71,38
84,600030.SH,,2025-01-02,2025-02-07,TAKE_PROFIT_DYN,2,14200,-2100.264598079957,-0.53,20
85,300059.SZ,,2025-01-03,2025-02-07,TAKE_PROFIT_DYN,2,17100,19949.19793812005,5.01,19
86,300308.SZ,,2025-02-06,2025-05-07,TAKE_PROFIT_DYN,4,9100,32634.228446820052,4.21,60
87,000063.SZ,,2025-03-04,2025-05-07,TAKE_PROFIT_DYN,2,12200,10300.703426640073,2.6,42
88,300502.SZ,,2025-03-03,2025-05-08,TAKE_PROFIT_DYN,2,4900,109398.45037968003,28.09,44
89,688981.SH,,2025-05-12,2025-06-23,TAKE_PROFIT_DYN,2,4600,-2880.0469645200064,-0.74,29
90,688256.SH,,2025-05-28,2025-06-26,TAKE_PROFIT_DYN,1,300,3592.137970080046,1.94,20
91,600519.SH,,2025-06-16,2025-07-09,TAKE_PROFIT_DYN,1,100,1842.914185200003,1.31,17
92,300308.SZ,,2025-10-15,2025-10-24,TAKE_PROFIT_DYN,1,500,63256.73840640002,36.62,7
93,002460.SZ,,2025-11-25,2025-12-19,TAKE_PROFIT_DYN,1,3300,16969.960790639947,8.7,18
94,601138.SH,,2025-11-25,2025-12-25,TAKE_PROFIT_DYN,1,3500,36963.18202500002,18.71,22
95,300502.SZ,,2026-01-13,2026-02-02,TAKE_PROFIT_DYN,1,500,35345.03866740002,18.33,14
96,300750.SZ,,2025-11-24,2026-02-06,TAKE_PROFIT_DYN,4,2000,9173.209696199978,1.27,52
97,300308.SZ,,2026-02-09,2026-03-18,TAKE_PROFIT_DYN,1,300,4921.249643640011,2.92,21
98,002475.SZ,,2026-01-09,2026-04-08,TAKE_PROFIT_DYN,5,19200,10175.460455160122,1.03,56
99,688256.SH,,2026-02-04,2026-04-08,TAKE_PROFIT_DYN,3,400,51051.05774010002,12.4,38
100,601899.SH,,2026-03-20,2026-04-15,TAKE_PROFIT_DYN,2,12500,49074.12763110007,12.36,17
101,300274.SZ,,2026-07-02,2026-08-11,TAKE_PROFIT_DYN,2,2900,-33395.37541559996,-8.82,28
102,600487.SH,,2026-07-07,2026-08-17,TAKE_PROFIT_DYN,2,4800,-76914.2220461999,-19.7,29
103,688525.SH,,2026-07-16,2026-08-25,FINAL_SETTLE,2,1300,-71016.53428584,-19.37,28
104,600276.SH,,2026-08-21,2026-08-25,FINAL_SETTLE,2,8300,-9625.774603499915,-2.44,2
105,688256.SH,,2026-08-25,2026-08-25,FINAL_SETTLE,1,200,7495.974192960042,3.86,0
