round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
75,601318.SH,,2024-03-25,2024-04-29,TAKE_PROFIT_DYN,2,10100,28900.28882070002,7.31,23
76,000628.SZ,,2024-04-01,2024-05-21,TAKE_PROFIT_DYN,3,8700,-133600.97646521986,-22.56,31
77,603019.SH,,2024-03-28,2024-06-19,TAKE_PROFIT_DYN,2,9000,-7380.850759919966,-1.86,53
78,000977.SZ,,2024-05-29,2024-06-19,TAKE_PROFIT_DYN,1,5400,12550.66552476,6.29,14
79,000625.SZ,,2024-05-07,2024-07-10,TAKE_PROFIT_DYN,2,28300,3914.4777467400418,0.98,45
80,600519.SH,,2024-07-09,2024-07-18,TAKE_PROFIT_DYN,1,100,8834.905252800032,6.21,7
81,300059.SZ,,2024-07-01,2024-07-31,TAKE_PROFIT_DYN,2,38400,12636.182132640039,3.17,22
82,002594.SZ,,2024-08-05,2024-08-30,TAKE_PROFIT_DYN,2,1600,20562.917253120046,5.58,19
83,601919.SH,,2024-07-15,2024-09-20,TAKE_PROFIT_DYN,4,64400,30480.869338920107,3.82,47
84,601138.SH,,2024-07-19,2024-09-24,TAKE_PROFIT_DYN,4,38100,-26055.078275159933,-3.27,45
85,601899.SH,,2024-09-05,2024-09-25,TAKE_PROFIT_DYN,2,27500,65073.701612700126,16.29,12
86,600150.SH,,2024-09-23,2024-12-17,TAKE_PROFIT_DYN,2,11500,23253.978221100057,5.9,56
87,600418.SH,,2024-11-28,2025-01-22,TAKE_PROFIT_DYN,1,5700,36333.10309068006,18.42,38
88,600030.SH,,2025-01-02,2025-02-07,TAKE_PROFIT_DYN,2,14200,-3092.51591351995,-0.78,20
89,300059.SZ,,2025-01-03,2025-02-07,TAKE_PROFIT_DYN,2,17100,18925.002918360056,4.75,19
90,300308.SZ,,2025-02-06,2025-05-07,TAKE_PROFIT_DYN,4,9100,31634.98944606015,4.08,60
91,000063.SZ,,2025-03-04,2025-05-07,TAKE_PROFIT_DYN,2,12200,10300.703426640073,2.6,42
92,300502.SZ,,2025-03-03,2025-05-08,TAKE_PROFIT_DYN,2,4900,108126.69165144005,27.76,44
93,688981.SH,,2025-05-12,2025-06-23,TAKE_PROFIT_DYN,2,4600,-3890.2666136400076,-0.99,29
94,688256.SH,,2025-05-28,2025-06-26,TAKE_PROFIT_DYN,1,300,3118.971849840047,1.68,20
95,600519.SH,,2025-06-16,2025-07-09,TAKE_PROFIT_DYN,1,100,1485.5439931199944,1.06,17
96,300308.SZ,,2025-10-15,2025-10-24,TAKE_PROFIT_DYN,1,500,62662.78515420004,36.28,7
97,002460.SZ,,2025-11-25,2025-12-19,TAKE_PROFIT_DYN,1,3300,16442.88966936001,8.43,18
98,601138.SH,,2025-11-25,2025-12-25,TAKE_PROFIT_DYN,1,3500,36369.22877280001,18.41,22
99,300502.SZ,,2026-01-13,2026-02-02,TAKE_PROFIT_DYN,1,500,35345.03866740002,18.33,14
100,300750.SZ,,2025-11-24,2026-02-06,TAKE_PROFIT_DYN,4,2000,7336.446697800071,1.02,52
101,300308.SZ,,2026-02-09,2026-03-18,TAKE_PROFIT_DYN,1,300,4487.014913040039,2.66,21
102,002475.SZ,,2026-01-09,2026-03-26,TAKE_PROFIT_DYN,5,19200,7108.864840440103,0.72,48
103,688256.SH,,2026-02-04,2026-04-07,TAKE_PROFIT_DYN,3,400,45025.67651274009,10.93,37
104,601899.SH,,2026-03-20,2026-04-15,TAKE_PROFIT_DYN,2,12500,49074.12763110007,12.36,17
105,603986.SH,,2026-04-01,2026-04-17,TAKE_PROFIT_DYN,1,700,30776.417733600043,17.56,11
106,300274.SZ,,2026-04-08,2026-05-11,TAKE_PROFIT_DYN,1,1600,29409.33593664001,14.74,20
107,300274.SZ,,2026-07-02,2026-08-11,TAKE_PROFIT_DYN,2,2900,-34263.844876799965,-9.05,28
108,600487.SH,,2026-07-07,2026-08-17,TAKE_PROFIT_DYN,2,4800,-77680.87094987993,-19.89,29
109,688525.SH,,2026-07-16,2026-08-25,FINAL_SETTLE,2,1300,-71016.53428584,-19.37,28
110,600276.SH,,2026-08-21,2026-08-25,FINAL_SETTLE,2,8300,-9625.774603499915,-2.44,2
111,688256.SH,,2026-08-25,2026-08-25,FINAL_SETTLE,1,200,7495.974192960042,3.86,0
