ts_code,pm,month_end_date,ret_cc_12m,mae_12m,universe_clean
002062.SZ,2011-05,2011-05-31,-0.3175750224387046,-0.039049979761168085,ALL_A
600381.SH,2024-04,2024-04-29,-0.31718061674008813,-0.47797356828193827,ALL_A
002364.SZ,2017-05,2017-05-31,-0.31716714726061457,-0.12241887905604731,ALL_A
300172.SZ,2018-01,2018-01-31,-0.31679967260077757,-0.09392265193370175,ALL_A
002121.SZ,2018-05,2018-05-31,-0.31659693165969305,-0.11576011157601118,ALL_A
600198.SH,2011-09,2011-09-30,-0.31650485436893205,-0.043689320388349606,ALL_A
600696.SH,2023-12,2023-12-29,-0.31628682601445235,-0.2657031684269038,ALL_A
600743.SH,2017-12,2017-12-29,-0.3160791313401755,-0.051912568306010876,ALL_A
600608.SH,2023-05,2023-05-31,-0.316062176165803,-0.06735751295336778,ALL_A
605138.SH,2023-05,2023-05-31,-0.31604844383625263,-0.037122969837586894,ALL_A
600159.SH,2017-11,2017-11-30,-0.31596158695008714,-0.05789473684210522,ALL_A
002164.SZ,2018-05,2018-05-31,-0.3159333293647332,-0.24819624819624808,ALL_A
688269.SH,2023-10,2023-10-31,-0.3150919104190977,-0.06525363181709931,ALL_A
002066.SZ,2017-11,2017-11-30,-0.31474820143884896,-0.08183453237410054,ALL_A
300001.SZ,2011-09,2011-09-30,-0.3146529474305384,-0.0755777638975641,ALL_A
600871.SH,2017-12,2017-12-29,-0.3146067415730337,-0.01872659176029956,TOP300
601919.SH,2011-09,2011-09-30,-0.31442463533225273,-0.011345218800648316,TOP100
600765.SH,2017-11,2017-11-30,-0.31417629679278103,-0.049312853678253776,ALL_A
603818.SH,2018-07,2018-07-31,-0.3140900195694717,-0.2408164914650549,ALL_A
000759.SZ,2011-10,2011-10-31,-0.31390134529147984,-0.09304932735426008,ALL_A
600883.SH,2017-05,2017-05-31,-0.313522981750363,-0.11270125223613603,ALL_A
002950.SZ,2023-08,2023-08-31,-0.3134119664918341,-0.04081632653061229,ALL_A
603898.SH,2018-08,2018-08-31,-0.3133876572010613,-0.1261301989150091,ALL_A
600865.SH,2017-11,2017-11-30,-0.3132849910341917,-0.15945330296127558,ALL_A
600061.SH,2017-12,2017-12-29,-0.3132179862230078,-0.012898330804248959,TOP300
000663.SZ,2018-04,2018-04-27,-0.3132154006243496,-0.11550468262226832,ALL_A
300336.SZ,2022-04,2022-04-29,-0.3129770992366412,-0.15267175572519076,ALL_A
300014.SZ,2023-08,2023-08-31,-0.3127583018371828,-0.10263157894736841,TOP300
605399.SH,2023-05,2023-05-31,-0.31259198894245743,-0.12394242199809435,ALL_A
300506.SZ,2020-02,2020-02-28,-0.3123395409707235,-0.1557251908396946,ALL_A
603387.SH,2023-08,2023-08-31,-0.311794943337912,-0.03214285714285714,ALL_A
000017.SZ,2017-05,2017-05-31,-0.311787072243346,-0.06717363751584271,ALL_A
600193.SH,2024-01,2024-01-31,-0.311720698254364,-0.3840399002493764,ALL_A
920198.BJ,2022-02,2022-02-28,-0.3116956859900847,-0.16758241758241765,ALL_A
300091.SZ,2018-07,2018-07-31,-0.311280162112752,-0.22105263157894728,ALL_A
000926.SZ,2018-02,2018-02-28,-0.3111749420645664,-0.12041392285983077,ALL_A
300973.SZ,2023-10,2023-10-31,-0.31112138839190295,-0.04034957233172187,ALL_A
600132.SH,2012-01,2012-01-31,-0.31112076549157797,-0.12080244221543834,TOP300
605399.SH,2023-08,2023-08-31,-0.31086838495172586,-0.0442359249329759,ALL_A
600258.SH,2023-08,2023-08-31,-0.31057464257813183,-0.02705814622913083,ALL_A
300044.SZ,2021-04,2021-04-30,-0.31025641025641026,-0.42564102564102557,ALL_A
600099.SH,2011-09,2011-09-30,-0.3100671140939598,-0.012080536912751683,ALL_A
603869.SH,2017-11,2017-11-30,-0.30991244189817313,-0.07702642185400799,ALL_A
000609.SZ,2018-02,2018-02-28,-0.3089887640449439,-0.08988764044943831,ALL_A
600444.SH,2017-11,2017-11-30,-0.30844382414515004,-0.07466852756454989,ALL_A
002139.SZ,2011-11,2011-11-30,-0.30830568052482754,-0.2205029013539651,ALL_A
600220.SH,2011-11,2011-11-30,-0.3081081081081082,-0.25135135135135134,ALL_A
002022.SZ,2017-12,2017-12-29,-0.3079934366305186,-0.018368846436443764,ALL_A
002336.SZ,2018-08,2018-08-31,-0.30764439771722674,-0.09101516919486585,ALL_A
300219.SZ,2018-09,2018-09-28,-0.3073430923577839,-0.23085585585585588,ALL_A
600682.SH,2018-06,2018-06-29,-0.30728001101513547,-0.23071944636163577,TOP500
000966.SZ,2017-05,2017-05-31,-0.30721649844199084,-0.03624733475479747,ALL_A
600641.SH,2011-09,2011-09-30,-0.30681009914280366,-0.10238907849829348,ALL_A
300056.SZ,2011-09,2011-09-30,-0.3067663205238442,-0.13800515907136723,ALL_A
002453.SZ,2024-01,2024-01-31,-0.30664857530529177,-0.25373134328358204,ALL_A
600834.SH,2017-11,2017-11-30,-0.30655288214610255,-0.07692307692307698,ALL_A
002566.SZ,2017-11,2017-11-30,-0.306539857223868,-0.07574094401756304,ALL_A
600971.SH,2013-06,2013-06-28,-0.3064935064935065,-0.06623376623376631,TOP500
600137.SH,2018-02,2018-02-28,-0.3064836663495084,-0.09134157944814458,ALL_A
600838.SH,2011-11,2011-11-30,-0.3063724320808777,-0.24012158054711252,ALL_A
300316.SZ,2023-09,2023-09-28,-0.3063116950650022,-0.14630056591909457,TOP300
001696.SZ,2017-12,2017-12-29,-0.3059241519437611,-0.05696202531645578,ALL_A
002291.SZ,2023-10,2023-10-31,-0.3056872037914692,-0.023696682464455,ALL_A
002721.SZ,2018-05,2018-05-28,-0.3053836277472296,-0.16796440489432696,ALL_A
000423.SZ,2018-08,2018-08-31,-0.30504393576071165,-0.07582627144640064,TOP300
002709.SZ,2023-09,2023-09-28,-0.30486285518577494,-0.09322974472807988,TOP300
002619.SZ,2021-02,2021-02-26,-0.30463576158940386,-0.1589403973509933,ALL_A
002291.SZ,2011-09,2011-09-30,-0.30461803444782165,-0.09942857142857142,ALL_A
300601.SZ,2024-01,2024-01-31,-0.3043806786754495,-0.11770334928229664,TOP500
920184.BJ,2022-03,2022-03-31,-0.30436620973416784,-0.1533689169132626,ALL_A
002270.SZ,2011-09,2011-09-30,-0.30433391357771866,-0.08740601503759393,ALL_A
600138.SH,2018-07,2018-07-31,-0.30420936662024234,-0.2114470243415718,ALL_A
002064.SZ,2011-09,2011-09-30,-0.30415430267062316,-0.09050445103857574,ALL_A
000502.SZ,2021-04,2021-04-29,-0.30402930402930406,-0.09706959706959717,ALL_A
600808.SH,2011-11,2011-11-30,-0.30402930402930395,-0.11355311355311348,TOP300
600331.SH,2018-02,2018-02-28,-0.303964757709251,-0.11894273127753308,ALL_A
002102.SZ,2018-08,2018-08-31,-0.30368098159509205,-0.3067484662576687,ALL_A
600981.SH,2011-11,2011-11-30,-0.3036742229378775,-0.2612966601178782,ALL_A
002686.SZ,2018-02,2018-02-28,-0.3033137378982166,-0.11296660117878199,ALL_A
000488.SZ,2011-11,2011-11-30,-0.30318062372948595,-0.15740740740740755,TOP500
600280.SH,2018-09,2018-09-28,-0.30289532293986643,-0.3051224944320714,ALL_A
002329.SZ,2024-01,2024-01-31,-0.30289532293986643,-0.26948775055679286,ALL_A
600833.SH,2018-01,2018-01-31,-0.30271855677756687,-0.23076923076923073,ALL_A
002353.SZ,2015-10,2015-10-30,-0.3025176586126842,-0.10095969289827256,TOP500
000668.SZ,2024-01,2024-01-31,-0.30251141552511407,-0.4292237442922374,ALL_A
600816.SH,2018-06,2018-06-29,-0.3024861878453039,-0.1533149171270719,TOP300
002302.SZ,2011-09,2011-09-30,-0.30207906866636025,-0.10126582278481022,ALL_A
603489.SH,2022-09,2022-09-30,-0.3016272211667572,-0.1060786650774731,ALL_A
002206.SZ,2011-12,2011-12-30,-0.30139001623376616,-0.1681818181818181,ALL_A
600579.SH,2019-10,2019-10-31,-0.3013698630136986,-0.10684931506849316,ALL_A
600195.SH,2011-09,2011-09-30,-0.30127894392971266,-0.11825053995680346,ALL_A
300771.SZ,2020-12,2020-12-31,-0.3012303406144904,-0.12729196050775726,ALL_A
002724.SZ,2017-11,2017-11-30,-0.30112703388565454,-0.04493207941483801,ALL_A
600615.SH,2017-05,2017-05-31,-0.30105263157894724,-0.07999999999999996,ALL_A
603566.SH,2018-04,2018-04-27,-0.30096967682381104,-0.04912836767036444,ALL_A
600271.SH,2020-04,2020-04-30,-0.3008462181921988,-0.10308677926616205,TOP500
600831.SH,2024-04,2024-04-30,-0.30077120822622105,-0.20565552699228795,ALL_A
002570.SZ,2023-05,2023-05-31,-0.30073349633251845,-0.007334963325183574,ALL_A
002258.SZ,2023-05,2023-05-31,-0.30038314176245207,-0.03984674329501936,ALL_A
603956.SH,2022-03,2022-03-31,-0.30034080520715256,-0.33283358320839584,ALL_A
300199.SZ,2018-08,2018-08-31,-0.29982046678635543,-0.07991437149366021,ALL_A
603188.SH,2018-08,2018-08-31,-0.29978813559322026,-0.16313559322033877,ALL_A
600397.SH,2018-01,2018-01-31,-0.29934210526315796,-0.10526315789473684,ALL_A
600837.SH,2017-12,2017-12-29,-0.29921531467852047,-0.008547008547008406,TOP100
000521.SZ,2011-09,2011-09-30,-0.2991700765787145,-0.11129568106312293,ALL_A
002117.SZ,2017-08,2017-08-31,-0.2990390731235447,-0.010199350950393926,ALL_A
300619.SZ,2024-01,2024-01-31,-0.2984867083972982,-0.23982344286414914,ALL_A
300039.SZ,2017-11,2017-11-30,-0.29832118341333624,-0.07550077041602465,ALL_A
002558.SZ,2021-03,2021-03-31,-0.2983079412427948,-0.08402203856749302,TOP500
601555.SH,2017-12,2017-12-29,-0.29779134107057537,-0.03292181069958855,TOP500
603679.SH,2021-01,2021-01-29,-0.2972456782183125,-0.09446254071661242,ALL_A
600356.SH,2017-11,2017-11-30,-0.2971155858190132,-0.05771495877502941,ALL_A
600428.SH,2011-11,2011-11-30,-0.29703804790791566,-0.16283924843423814,TOP500
600601.SH,2011-06,2011-06-30,-0.29667789383818277,-0.05027932960893866,ALL_A
002796.SZ,2021-01,2021-01-29,-0.2965459140690817,-0.139005897219882,ALL_A
300279.SZ,2018-06,2018-06-29,-0.296458260126639,-0.20049504950495045,ALL_A
300199.SZ,2019-01,2019-01-31,-0.2964329643296434,-0.07380073800738018,ALL_A
002338.SZ,2017-05,2017-05-31,-0.2961757425742574,-0.09690969096909685,ALL_A
300041.SZ,2018-01,2018-01-31,-0.2959975511066635,-0.05856832971800441,ALL_A
002047.SZ,2011-09,2011-09-30,-0.2959183673469389,-0.08673469387755095,ALL_A
600663.SH,2017-12,2017-12-29,-0.2958924871768419,-0.017341040462427793,TOP300
600536.SH,2021-04,2021-04-30,-0.2957008893299774,-0.06972715461238632,ALL_A
600579.SH,2020-01,2020-01-23,-0.29541595925297104,-0.1901528013582343,ALL_A
300278.SZ,2018-03,2018-03-30,-0.29537671232876717,-0.3236301369863013,ALL_A
000801.SZ,2017-11,2017-11-30,-0.2953314287757135,-0.13572542901716067,ALL_A
000818.SZ,2024-01,2024-01-31,-0.2952655450579742,-0.1922915793883535,ALL_A
603613.SH,2023-05,2023-05-31,-0.29523666973150586,-0.024427480916030753,ALL_A
601258.SH,2018-06,2018-06-29,-0.29508196721311475,-0.10382513661202197,ALL_A
300230.SZ,2018-01,2018-01-31,-0.2948038971434662,-0.14543960558751023,ALL_A
600629.SH,2017-11,2017-11-30,-0.29409888234661086,-0.07697044334975367,ALL_A
002071.SZ,2018-06,2018-06-29,-0.29379562043795626,-0.06204379562043816,ALL_A
002310.SZ,2021-06,2021-06-30,-0.29325513196480935,-0.22873900293255145,ALL_A
600291.SH,2011-09,2011-09-30,-0.2932242990654206,-0.03971962616822422,ALL_A
002472.SZ,2018-08,2018-08-31,-0.29291503659066687,-0.1393442622950819,ALL_A
000020.SZ,2017-11,2017-11-30,-0.29286190793862577,-0.11274182788525677,ALL_A
300151.SZ,2017-11,2017-11-30,-0.29269754362853917,-0.08883248730964466,ALL_A
002619.SZ,2020-03,2020-03-31,-0.2925764192139737,-0.07860262008733632,ALL_A
300289.SZ,2017-11,2017-11-30,-0.2923528382537355,-0.030803080308030806,ALL_A
600180.SH,2017-11,2017-11-30,-0.29226005652392384,-0.10634495084897222,ALL_A
300084.SZ,2017-11,2017-11-30,-0.29168112121001877,-0.04741379310344829,ALL_A
000911.SZ,2011-12,2011-12-30,-0.29164412126298433,-0.02067183462532307,ALL_A
688157.SH,2023-05,2023-05-31,-0.29148660328435605,-0.02981849611063092,ALL_A
000046.SZ,2021-07,2021-07-30,-0.29145728643216096,-0.0402010050251258,ALL_A
600121.SH,2012-06,2012-06-29,-0.29104867449492344,-0.09948979591836737,ALL_A
002129.SZ,2023-10,2023-10-31,-0.2909147831003841,-0.10238353196099681,TOP300
002377.SZ,2018-06,2018-06-29,-0.2908805031446542,-0.04402515723270439,ALL_A
000859.SZ,2017-11,2017-11-30,-0.2907848459858343,-0.04387990762124716,ALL_A
300628.SZ,2022-12,2022-12-30,-0.2905701422697271,-0.0547945205479452,TOP300
300273.SZ,2022-04,2022-04-28,-0.29032258064516125,-0.006451612903225712,ALL_A
601101.SH,2013-06,2013-06-28,-0.29003783102143754,-0.07061790668348045,TOP500
002239.SZ,2018-09,2018-09-28,-0.2899159663865546,-0.2773109243697479,ALL_A
000010.SZ,2017-05,2017-05-31,-0.28915662650602414,-0.08232931726907644,ALL_A
002231.SZ,2017-04,2017-04-28,-0.2888482632541133,-0.16544789762340018,ALL_A
600744.SH,2017-11,2017-11-30,-0.2885085574572127,-0.11735941320293408,ALL_A
002146.SZ,2020-12,2020-12-31,-0.28843615045686966,-0.05666156202143957,ALL_A
000045.SZ,2011-09,2011-09-30,-0.2883720930232557,-0.12790697674418594,ALL_A
600854.SH,2017-11,2017-11-30,-0.2881760541743349,-0.07011070110701101,ALL_A
600184.SH,2018-02,2018-02-28,-0.28803061983799016,-0.09575142675967019,ALL_A
002598.SZ,2018-01,2018-01-31,-0.2874449339207049,-0.18502202643171817,ALL_A
002537.SZ,2019-05,2019-05-31,-0.28739553798672146,-0.16091954022988508,ALL_A
601618.SH,2011-11,2011-11-30,-0.2872340425531914,-0.0957446808510638,TOP100
002098.SZ,2018-09,2018-09-28,-0.2871410736579276,-0.3508114856429463,ALL_A
300345.SZ,2017-07,2017-07-31,-0.28707482993197275,-0.058503401360544216,ALL_A
600602.SH,2011-09,2011-09-30,-0.28707224334600756,-0.02281368821292773,ALL_A
600195.SH,2024-01,2024-01-31,-0.28701638798012863,-0.15267175572519087,ALL_A
600279.SH,2017-11,2017-11-30,-0.28686144652762136,-0.054817275747508165,ALL_A
603169.SH,2018-02,2018-02-28,-0.28664921465968585,-0.12303664921465962,ALL_A
600676.SH,2011-11,2011-11-30,-0.28628253437003126,-0.22097378277153557,ALL_A
002586.SZ,2018-07,2018-07-31,-0.28599129137215573,-0.16078271820662948,ALL_A
000682.SZ,2011-09,2011-09-30,-0.2857142857142858,-0.10204081632653073,ALL_A
001215.SZ,2024-01,2024-01-31,-0.2856909323116218,-0.13793103448275867,ALL_A
601616.SH,2017-05,2017-05-31,-0.2853982300884955,-0.0575221238938054,ALL_A
000666.SZ,2018-02,2018-02-28,-0.2852714920164957,-0.07196315486470928,ALL_A
600688.SH,2011-11,2011-11-30,-0.2843471080361756,-0.13561847988077502,TOP100
002524.SZ,2024-01,2024-01-31,-0.28397565922920887,-0.3184584178498985,ALL_A
600841.SH,2018-05,2018-05-31,-0.28372055958005793,-0.1969147005444647,ALL_A
600279.SH,2011-11,2011-11-30,-0.2837042617743478,-0.17786069651741276,ALL_A
000046.SZ,2021-03,2021-03-31,-0.2836363636363637,-0.054545454545454675,ALL_A
600312.SH,2017-10,2017-10-31,-0.28305228066602606,-0.07570093457943905,ALL_A
002763.SZ,2018-02,2018-02-28,-0.28301612919948427,-0.08439490445859887,ALL_A
000589.SZ,2017-12,2017-12-29,-0.2826552462526766,-0.051391862955032175,ALL_A
002314.SZ,2011-12,2011-12-30,-0.2826214444392662,-0.1472945891783567,ALL_A
600962.SH,2017-12,2017-12-29,-0.2820763956904996,-0.06660137120470144,ALL_A
600207.SH,2023-08,2023-08-31,-0.281947261663286,-0.04868154158214999,ALL_A
600199.SH,2023-12,2023-12-29,-0.2818574514038875,-0.2154427645788336,ALL_A
300313.SZ,2018-02,2018-02-28,-0.28175026680896464,-0.15901814300960504,ALL_A
600684.SH,2018-06,2018-06-29,-0.2816742843558745,-0.23049645390070916,ALL_A
002306.SZ,2017-04,2017-04-28,-0.28165938864628814,-0.25764192139737985,ALL_A
002361.SZ,2018-01,2018-01-31,-0.28139899461028206,-0.1933593750000001,ALL_A
002810.SZ,2022-10,2022-10-31,-0.2813692578539325,-0.04336947456213491,ALL_A
300056.SZ,2017-05,2017-05-31,-0.28101503759398494,-0.047932330827067604,ALL_A
002708.SZ,2017-05,2017-05-31,-0.2807701796402641,-0.0828402366863904,ALL_A
000819.SZ,2017-05,2017-05-31,-0.2803597192236349,-0.06269791006966419,ALL_A
603566.SH,2018-02,2018-02-28,-0.2803088585261778,-0.06250000000000011,ALL_A
002310.SZ,2020-12,2020-12-31,-0.28019323671497576,-0.09661835748792258,ALL_A
300230.SZ,2017-11,2017-11-30,-0.280145814535796,-0.05324074074074092,ALL_A
300121.SZ,2018-10,2018-10-31,-0.2800313366303615,-0.0641547861507129,ALL_A
603366.SH,2017-11,2017-11-30,-0.2799975476165566,-0.11076443057722307,ALL_A
000153.SZ,2017-11,2017-11-30,-0.2798507462686566,-0.05348258706467646,ALL_A
002798.SZ,2024-01,2024-01-31,-0.2798434442270058,-0.39921722113502944,ALL_A
300226.SZ,2021-10,2021-10-29,-0.2796823167484017,-0.044240837696335134,ALL_A
600714.SH,2018-01,2018-01-31,-0.27965043695380776,-0.13732833957553048,ALL_A
600227.SH,2018-02,2018-02-07,-0.27935222672064786,0.0,ALL_A
603005.SH,2021-09,2021-09-30,-0.27916335054969765,-0.03658248760915739,ALL_A
600678.SH,2018-09,2018-09-28,-0.27910447761194035,-0.25671641791044786,ALL_A
600361.SH,2017-11,2017-11-30,-0.2790688695849657,-0.03300970873786402,ALL_A
600320.SH,2011-12,2011-12-30,-0.27872340425531916,-0.044680851063829796,TOP300
300022.SZ,2017-11,2017-11-30,-0.2785977859778598,-0.08671586715867152,ALL_A
000056.SZ,2018-10,2018-10-31,-0.2783138173302109,-0.04347826086956519,ALL_A
600157.SH,2018-04,2018-04-27,-0.2777777777777777,-0.05092592592592604,TOP500
300312.SZ,2017-05,2017-05-24,-0.2773869346733667,-0.04020100502512547,ALL_A
002105.SZ,2011-09,2011-09-30,-0.2771280362919434,-0.049403747870528036,ALL_A
300583.SZ,2020-03,2020-03-31,-0.27712048372843523,-0.0739385065885797,ALL_A
000504.SZ,2024-04,2024-04-30,-0.27629911280101394,-0.33333333333333337,ALL_A
600896.SH,2011-11,2011-11-30,-0.27586206896551724,-0.18103448275862066,ALL_A
002659.SZ,2018-08,2018-08-31,-0.2757936507936509,-0.07936507936507942,ALL_A
000863.SZ,2017-11,2017-11-30,-0.27564176734968004,-0.11245674740484424,ALL_A
000729.SZ,2011-09,2011-09-30,-0.2748386887233675,-0.01970108695652184,TOP300
000720.SZ,2023-09,2023-09-28,-0.2748267898383371,-0.08775981524249421,ALL_A
300773.SZ,2021-07,2021-07-30,-0.27450980392156854,-0.04820261437908491,ALL_A
000568.SZ,2013-03,2013-03-29,-0.27427915294117655,-0.04470588235294115,TOP100
600824.SH,2017-11,2017-11-30,-0.27425507385427217,-0.054108216432865786,ALL_A
600812.SH,2011-09,2011-09-30,-0.27415458937198056,-0.010869565217391242,TOP500
002165.SZ,2011-11,2011-11-30,-0.27371443731760214,-0.3041474654377879,ALL_A
002743.SZ,2018-02,2018-02-28,-0.2736559601416969,-0.12292358803986703,ALL_A
002397.SZ,2012-07,2012-07-31,-0.27348808185348406,-0.10019144862795148,ALL_A
002760.SZ,2018-02,2018-02-28,-0.2732584269662921,-0.12449438202247187,ALL_A
688331.SH,2024-01,2024-01-31,-0.2725848563968668,-0.12715404699738897,ALL_A
000014.SZ,2017-11,2017-11-30,-0.2724750628042426,-0.17460317460317454,ALL_A
603001.SH,2017-11,2017-11-30,-0.2723587449955609,-0.05902306648575306,ALL_A
000826.SZ,2021-01,2021-01-29,-0.27224199288256234,-0.09430604982206403,ALL_A
002689.SZ,2018-01,2018-01-31,-0.27200843373493955,-0.17799999999999983,ALL_A
600515.SH,2018-08,2018-08-31,-0.27195945945945954,-0.06250000000000011,TOP500
002646.SZ,2017-11,2017-11-30,-0.27192742063434827,-0.04428754813863922,ALL_A
002086.SZ,2020-04,2020-04-30,-0.2718894009216589,-0.26728110599078325,ALL_A
000733.SZ,2023-10,2023-10-31,-0.27182771515266646,-0.06710506650724846,TOP500
600421.SH,2024-04,2024-04-30,-0.27172195892575046,-0.2417061611374408,ALL_A
688208.SH,2022-02,2022-02-28,-0.271099936666502,-0.28313367560372693,ALL_A
600784.SH,2017-05,2017-05-31,-0.2710280373831776,-0.07165109034267914,ALL_A
300365.SZ,2020-04,2020-04-30,-0.2709301760838182,-0.1328978968417457,ALL_A
002620.SZ,2024-01,2024-01-31,-0.27073170731707297,-0.4024390243902437,ALL_A
600545.SH,2019-11,2019-11-29,-0.2705882352941176,-0.013445378151260456,ALL_A
000400.SZ,2011-09,2011-09-30,-0.27054507290512686,-0.19025423728813562,TOP500
600747.SH,2017-05,2017-05-31,-0.27016129032258074,-0.08870967741935498,ALL_A
300903.SZ,2023-04,2023-04-28,-0.2687987365628389,-0.08537886872998912,ALL_A
002243.SZ,2017-05,2017-05-31,-0.26864035087719296,-0.0997807017543858,ALL_A
603236.SH,2023-04,2023-04-28,-0.2686278761223785,-0.0863659661711943,ALL_A
000678.SZ,2011-10,2011-10-31,-0.26815642458100564,-0.08752327746741151,ALL_A
600395.SH,2013-06,2013-06-28,-0.26814731838320305,-0.06338797814207642,TOP300
688139.SH,2023-06,2023-06-30,-0.2680733315523607,-0.14319020788809023,ALL_A
600127.SH,2011-09,2011-09-30,-0.2678018575851393,-0.03405572755417963,ALL_A
000758.SZ,2013-04,2013-04-26,-0.2677279579935419,-0.0432730133752951,TOP300
000826.SZ,2024-01,2024-01-31,-0.2674897119341564,-0.27572016460905346,ALL_A
688217.SH,2024-01,2024-01-31,-0.26737195815138226,-0.2770093457943926,ALL_A
600598.SH,2011-09,2011-09-30,-0.26733203421397533,-0.06071428571428561,TOP300
600476.SH,2017-12,2017-12-29,-0.2672839506172838,-0.08456790123456781,ALL_A
002367.SZ,2017-11,2017-11-30,-0.26719212187401675,-0.07640449438202235,ALL_A
600191.SH,2017-04,2017-04-28,-0.2671527910889613,-0.04279279279279291,ALL_A
300180.SZ,2020-08,2020-08-31,-0.2670375521557721,-0.04311543810848417,ALL_A
002529.SZ,2018-06,2018-06-29,-0.26702997275204354,-0.10445049954586738,ALL_A
601777.SH,2018-02,2018-02-28,-0.26688102893890675,-0.08360128617363327,ALL_A
600512.SH,2018-02,2018-02-07,-0.26622811113360045,-0.06527415143603132,ALL_A
002232.SZ,2018-01,2018-01-31,-0.26617589842719436,-0.1749734888653235,ALL_A
300053.SZ,2011-09,2011-09-30,-0.2659536993148617,-0.1413043478260868,ALL_A
000796.SZ,2018-07,2018-07-31,-0.26519337016574585,-0.11270718232044208,ALL_A
603322.SH,2021-01,2021-01-29,-0.2650680492546986,-0.0414776409591705,ALL_A
603698.SH,2017-11,2017-11-30,-0.2650541217834721,-0.06000983767830792,ALL_A
300332.SZ,2024-01,2024-01-31,-0.26497873231397584,-0.1351351351351352,ALL_A
600247.SH,2017-05,2017-05-31,-0.2647058823529411,-0.011312217194570096,ALL_A
000780.SZ,2013-06,2013-06-28,-0.26445703995818637,-0.0856610800744878,ALL_A
002029.SZ,2017-11,2017-11-30,-0.2638503828265637,-0.09587513935340042,ALL_A
600242.SH,2019-01,2019-01-31,-0.2637151106833493,-0.022136669874879722,ALL_A
300376.SZ,2024-05,2024-05-31,-0.26369545783422244,-0.18143459915611815,ALL_A
600721.SH,2017-05,2017-05-31,-0.2635186595582636,-0.04950495049504944,ALL_A
002692.SZ,2018-05,2018-05-31,-0.2632371561935729,-0.27743271221532084,ALL_A
600500.SH,2011-09,2011-09-30,-0.26312605392625565,-0.10975609756097571,TOP500
600694.SH,2017-12,2017-12-29,-0.26301702946425776,-0.028164838422768956,ALL_A
300200.SZ,2017-11,2017-11-30,-0.2629586499203457,-0.1019830028328611,ALL_A
601886.SH,2017-11,2017-11-30,-0.2626218241338366,-0.10465116279069764,ALL_A
600683.SH,2017-05,2017-05-31,-0.26262169419049897,-0.09225541389432124,ALL_A
600582.SH,2012-08,2012-08-31,-0.26232229175005906,-0.03669724770642224,TOP300
002087.SZ,2022-10,2022-10-31,-0.2622377622377623,-0.0034965034965034336,ALL_A
002136.SZ,2018-04,2018-04-27,-0.2618658490639575,-0.10558464223385688,ALL_A
600188.SH,2013-06,2013-06-28,-0.26156551899024116,-0.06808510638297882,TOP100
000777.SZ,2017-11,2017-11-30,-0.2614917160219764,-0.07225063938618925,ALL_A
600960.SH,2018-05,2018-05-31,-0.26135442981649726,-0.0347985347985349,ALL_A
601899.SH,2013-04,2013-04-26,-0.26134659498420343,-0.04153354632587858,TOP100
601011.SH,2019-10,2019-10-31,-0.2613390928725702,-0.12742980561555084,ALL_A
300077.SZ,2017-12,2017-12-29,-0.261,-0.2260000000000001,ALL_A
300183.SZ,2018-01,2018-01-31,-0.2606738734426317,-0.19371069182389944,ALL_A
600500.SH,2023-08,2023-08-31,-0.26043737574552683,-0.009940357852882609,ALL_A
002228.SZ,2011-05,2011-05-31,-0.26033168039905974,-0.1103655382130646,ALL_A
000419.SZ,2017-11,2017-11-30,-0.2599999999999999,-0.06499999999999995,ALL_A
600212.SH,2018-04,2018-04-19,-0.2598566308243728,-0.2777777777777778,ALL_A
600535.SH,2018-10,2018-10-31,-0.25983982710628717,-0.09687034277198203,TOP300
000417.SZ,2018-03,2018-03-30,-0.25975062466464327,-0.0625,ALL_A
300053.SZ,2011-12,2011-12-30,-0.25964301700849024,-0.134638922888617,ALL_A
002636.SZ,2018-04,2018-04-27,-0.2592259225922591,-0.19711971197119704,ALL_A
000612.SZ,2018-04,2018-04-27,-0.25920496233653734,-0.049919484702093286,ALL_A
300004.SZ,2018-05,2018-05-31,-0.2581227436823105,-0.2942238267148014,ALL_A
002617.SZ,2018-05,2018-05-08,-0.2577601217273997,-0.18905692638315885,ALL_A
000726.SZ,2020-04,2020-04-30,-0.25761202805426064,-0.08969696969696961,ALL_A
002419.SZ,2012-01,2012-01-31,-0.2574152584336292,-0.04261890055589879,TOP300
600816.SH,2023-08,2023-08-31,-0.2573964497041421,-0.12130177514792884,TOP500
000837.SZ,2011-12,2011-12-30,-0.25722575703223394,-0.12516823687752354,ALL_A
000586.SZ,2018-03,2018-03-30,-0.2571829011913105,-0.32725998598458306,ALL_A
002163.SZ,2011-12,2011-12-30,-0.2569953796471389,-0.11496746203904562,ALL_A
002069.SZ,2012-08,2012-08-31,-0.2561979744415285,-0.04347826086956519,TOP300
300154.SZ,2017-12,2017-12-29,-0.25595238095238093,-0.08333333333333326,ALL_A
600594.SH,2024-01,2024-01-31,-0.2558765630399561,-0.18454935622317603,ALL_A
000801.SZ,2017-05,2017-05-31,-0.25565993095450723,-0.05968169761273212,ALL_A
600781.SH,2019-09,2019-09-30,-0.2555970149253731,-0.052238805970149405,ALL_A
002314.SZ,2018-06,2018-06-29,-0.25558312655086857,-0.08436724565756826,ALL_A
600651.SH,2018-04,2018-04-27,-0.2553259255695618,-0.19789842381786338,ALL_A
